Distance1,Beta1,Phi1,Fermi_contact1,Distance2,Beta2,Phi2,Fermi_contact2,Distance3,Beta3,Phi3,Fermi_contact3,Distance4,Beta4,Phi4,Fermi_contact4,Distance5,Beta5,Phi5,Fermi_contact5,Distance6,Beta6,Phi6,Fermi_contact6,Distance7,Beta7,Phi7,Fermi_contact7,Distance8,Beta8,Phi8,Fermi_contact8,Distance9,Beta9,Phi9,Fermi_contact9,Distance10,Beta10,Phi10,Fermi_contact10,Distance11,Beta11,Phi11,Fermi_contact11,Distance12,Beta12,Phi12,Fermi_contact12
4.7124,-1.1961,0.42863,0.00253,3.7161,-1.1544,-1.2711,0.30061,6.2847,-0.38139,-2.3983,0.00055,4.4699,-0.046342,-2.2468,-0.02114,3.7302,0.36709,-1.3061,0.8505,5.8784,0.23903,-1.062,0.0611,6.6383,-0.51264,3.045,0.00349,5.8524,-0.52155,2.6128,0.01587,7.6263,-0.23162,1.1015,0.04636,6.283,-0.38566,0.82378,0.04043,5.7132,1.3005,-1.1451,-0.00388,7.7516,1.2283,-0.34729,-1e-05
5.5497,-0.52484,-0.41384,0.02037,7.3626,-0.75359,-0.55894,0.0009,6.285,-1.1175,0.43535,0.01012,4.6972,-1.4451,0.41756,0.06141,6.8752,-0.69183,-2.5022,0.00158,4.4311,-0.58848,-2.4216,-0.00099,4.1668,-0.23953,-1.1946,0.04075,5.4437,0.18785,-1.0667,-0.00628,4.1943,0.30202,-2.1788,0.00168,5.8136,0.33732,-2.5682,-0.00114,4.3412,1.1092,-1.4616,0.13229,6.5342,1.3297,-1.3707,0.00075
6.854,0.93151,-2.9939,-0.00108,4.991,1.0728,2.8411,0.27504,6.9076,-0.79939,-2.6977,-0.001,4.8926,-1.0637,-2.638,-0.00726,3.3003,-0.6681,-0.94305,1.8332,4.241,-0.016189,-1.1177,-0.03168,6.3149,-0.59477,2.8957,0.04754,6.2886,-0.62959,2.4114,-0.00552,3.7519,0.20441,-2.2281,-0.01172,5.6964,0.093254,-2.6195,0.00979,3.6409,0.97761,-1.3431,0.67243,6.1468,1.0993,-1.4231,0.06425
5.5998,-0.91495,1.0414,0.05216,5.5832,-1.323,1.6945,0.01568,7.5191,1.0776,-3.0119,-0.00011,5.9853,1.135,2.5767,0.05366,6.5872,-0.51505,-2.6359,-0.0002,5.2235,-0.85125,-2.7999,0.00974,3.256,-0.51455,-1.6179,0.27711,4.2843,0.0098547,-1.3166,-0.0064,4.6393,0.20891,-2.676,0.02718,6.8835,0.34798,-2.8085,-0.00437,4.34,1.0236,-1.1078,0.12203,6.1372,1.3459,-0.87922,0.0042
5.3108,-1.1638,1.3616,0.1324,6.5064,-1.2028,2.3704,0.00792,6.965,1.067,-2.7286,0.00052,6.0223,1.111,2.7662,0.03564,7.1419,-0.5088,-2.8627,0.00121,5.5322,-0.84395,-2.8642,0.03283,4.1853,-0.57098,-1.5337,0.18207,4.7362,-0.10164,-1.2447,0.0015,5.4894,0.15079,-2.8781,0.00254,7.3092,0.3873,-2.8114,-0.00095,3.1629,0.84467,-1.3392,2.2194,5.5412,1.0949,-1.3139,0.02563
4.4632,-1.3509,2.1914,0.08318,5.743,-1.0724,-3.1228,0.03574,6.2126,-0.13401,-2.7782,-0.00011,4.8612,-0.34178,-2.4173,-0.01397,3.6065,-0.011974,-1.3613,-0.11227,6.0707,0.10077,-1.155,-0.01099,9.1077,0.44454,2.0528,0.00193,6.5816,0.43418,2.0095,-0.01573,7.129,-0.24241,1.0946,-0.01351,5.8073,-0.59548,1.0078,-0.01442,4.7214,1.1093,-1.3883,0.00788,6.31,1.1251,-0.53772,0.02324
5.0947,-0.72503,-1.0254,0.00806,7.4628,-0.75929,-0.89067,0.00104,4.4251,-1.1632,1.3696,1.3855,5.5593,-1.4834,-2.798,-0.01351,5.1147,-0.42609,-2.6681,0.00672,3.9226,-0.43325,-2.1169,0.13815,3.9952,0.071237,-1.0182,-0.06508,6.3927,0.033313,-1.0023,-0.00596,5.6783,0.26975,-2.9324,0.00809,7.3032,0.57597,-2.9472,0.00862,4.0754,1.2335,-1.38,0.22402,6.0705,1.3083,-0.30444,0.01254
5.701,-0.68997,-0.72579,-0.00065,7.9292,-0.84299,-0.90386,-0.00031,5.1286,-0.9575,1.3737,0.35112,5.4074,-1.3617,0.58956,0.01874,4.6309,-0.6751,-2.6529,-0.02134,2.9803,-0.78881,-1.9386,1.2939,4.2505,0.33742,-0.91153,0.01799,6.0642,-0.0085688,-1.0098,0.00298,5.9013,0.097911,-3.1205,0.00989,7.6389,0.38225,3.1101,-0.00293,3.6768,0.95695,-1.7927,1.3611,5.2313,1.4097,-1.96,0.04658
6.4289,-0.9501,1.5753,0.0288,5.709,-1.1898,0.82821,0.03526,4.7491,-1.0133,-2.663,-0.03752,3.6218,-1.1195,-1.509,0.02162,6.4552,0.39852,1.2214,-0.02753,8.8881,0.44167,1.2059,-0.00314,3.7482,-0.097603,-0.68558,-0.08003,5.7148,-0.1247,-1.0534,-0.00256,5.8484,0.61446,-0.378,0.01077,7.0768,0.92258,-0.16327,0.00101,3.5681,0.68001,-1.8065,0.17481,3.837,1.3361,-2.3323,0.00818
6.4488,-1.0443,1.9299,0.00306,5.2095,-1.2584,1.2489,0.03777,4.2481,-0.90496,-2.2309,0.02923,3.4265,-0.56328,-1.4522,0.14962,4.4643,-0.039007,-0.57797,0.00743,5.7356,0.080474,-0.99021,0.00101,5.4496,0.010753,-2.8778,-0.00479,6.2574,0.45483,-2.9333,-0.00102,6.1277,0.52305,-0.14433,0.00353,7.1432,0.83353,0.094893,0.01035,3.6953,0.83418,-1.5055,1.1858,4.8351,1.4017,-1.3729,0.01262
7.4276,-0.91203,2.1292,0.00639,5.2582,-1.1273,2.0757,0.06622,5.3025,-0.825,-2.5607,-0.00634,4.1339,-0.61165,-2.0163,0.21545,4.3898,-0.18638,-1.0116,0.02242,6.2678,-0.33377,-1.3222,0.00144,6.5343,0.11218,-2.9391,-9e-05,5.9225,0.4777,-3.0603,0.01986,5.6718,0.29006,-0.40544,8e-05,6.4625,0.63377,-0.15126,0.01725,3.7193,0.59755,-2.0866,0.07036,3.5214,1.2903,-1.8906,0.45374
7.2682,-1.1248,1.966,0.00093,5.0503,-1.3072,1.8539,0.08119,5.5841,-0.6578,-2.1772,0.00767,3.1317,-0.56254,-1.9719,0.57633,9.4601,0.44545,2.1038,-0.00035,7.5859,0.28475,2.2133,-0.01123,6.9431,-0.0053891,-2.9294,0.00046,5.6042,0.33185,-2.9394,0.00828,5.9229,0.55596,-0.51507,-0.001,6.3437,0.82338,-0.12431,0.01389,3.9969,0.68416,-2.2105,0.12502,3.8471,1.2956,-1.5212,0.32987
7.4565,-1.0796,1.3245,0.00222,5.3218,-1.2925,1.4078,0.03492,5.5157,0.52737,3.1221,0.17032,6.5281,0.9029,3.0286,0.02563,4.6792,-0.78395,-1.967,0.03322,4.0345,-0.50034,-1.3978,0.2184,5.6067,-0.90719,-3.0594,0.0244,7.2564,-1.2032,3.138,0.00221,5.8969,0.51219,-0.21512,0.00432,6.7707,0.81432,0.071037,0.01993,3.3913,0.55434,-1.7253,0.17777,3.4439,1.2147,-1.2313,0.73459
7.8396,-0.89831,0.80222,0.00108,5.2959,-0.99794,0.79188,0.04389,5.9279,0.23671,-2.9052,0.00049,6.5164,0.64067,-2.9965,0.00662,3.5444,-0.8436,-1.4771,1.1459,4.7572,-0.36966,-1.1064,0.00202,7.6206,0.11707,2.5825,-0.00474,6.7195,-0.051471,2.8716,-0.00742,5.746,0.81967,0.047088,0.21766,7.2023,1.0757,0.43015,0.01813,3.5728,0.51812,-1.8318,0.34,3.6615,1.1968,-1.5117,0.10684
9.0704,-0.72917,0.77593,0.00178,6.5666,-0.75148,0.82625,0.01459,4.7714,0.038654,-2.659,0.00385,5.5381,0.45675,-2.8908,0.03098,3.3514,-0.87205,-0.95487,0.74675,5.2387,-0.45421,-0.77978,-0.00099,5.742,0.20974,-0.45648,0.00071,7.0827,0.19118,-0.80883,-0.00045,7.1988,-0.023331,2.6064,0.00019,6.2697,-0.26027,2.8652,0.0212,4.0855,0.14586,-1.5255,-0.03103,3.313,0.83909,-1.5928,2.6481
4.9657,0.16528,-2.667,-0.00166,6.1738,0.48111,-2.9129,0.02757,3.46,-0.67239,-1.1542,0.26572,5.1905,-0.26879,-0.96244,0.00684,6.5389,0.6911,1.7364,-0.00206,7.8118,0.82595,1.3494,-0.0023,7.5844,-0.077379,2.6508,0.00401,6.6779,-0.28562,2.9101,0.05064,7.1479,-0.8731,1.4424,0.00575,5.9673,-0.778,1.9673,0.02989,4.4793,0.39086,-1.7148,0.04614,3.5086,0.9687,-1.6324,1.2541
4.9526,0.21636,-2.8035,0.00505,6.9204,0.36554,-3.0147,8e-05,3.2262,-0.21767,-1.2279,-0.33291,5.3153,0.02249,-0.99964,0.00305,5.4885,0.52115,-0.42661,-0.00167,7.1213,0.56952,-0.78345,-0.0002,8.0599,-0.20153,2.8383,0.00202,6.3975,-0.33302,3.0883,0.02959,6.3697,-0.96913,1.4055,0.01204,5.814,-0.72267,1.8584,0.02048,4.2778,0.58492,-1.8609,0.15903,3.8925,1.2032,-1.5581,0.45296
5.319,0.19871,-2.6495,0.00078,6.99,0.403,-2.9238,0.00018,3.581,-0.51302,-0.87799,0.08103,5.8458,-0.27417,-0.71987,0.02005,4.7901,0.48114,-0.26092,0.02222,6.3331,0.2917,-0.62192,0.00274,7.1185,-1.3121,-0.22591,0.00395,5.5619,-1.0084,0.10127,0.02862,5.2172,-0.80672,-2.2798,0.00032,5.6104,-0.46881,-1.9095,-0.00128,3.1811,0.32434,-1.8692,-0.22839,3.5491,1.0711,-1.6478,0.44964
3.1987,-0.65139,-0.82916,-0.0825,5.4913,-0.42931,-0.64952,0.02275,4.9216,0.34166,-0.18704,-0.00448,6.1346,0.36144,-0.60157,-0.00154,6.5102,-1.461,0.67337,0.00115,5.4709,-1.0767,0.48723,0.02022,4.1564,-0.50432,-2.6122,-0.01151,5.1642,-0.56964,-2.0378,-0.00299,7.5442,-0.74406,1.8317,-0.00251,5.9726,-0.56695,2.1326,0.00395,4.2805,0.41896,-1.656,0.05312,3.6787,1.002,-2.0122,0.2803
4.012,-0.8162,-0.98547,0.26871,5.6875,-0.531,-0.61238,0.0052,7.4476,-1.0576,2.8015,0.00201,5.6759,-0.86156,3.08,0.02294,5.5972,0.1575,-0.23352,-0.00843,6.3437,0.28222,-0.64885,9e-05,6.1989,-1.4455,0.79497,-0.00047,5.8337,-1.0335,0.35656,0.01664,4.4938,-0.17904,-2.4725,-0.00586,5.4926,-0.43097,-2.0178,-0.00034,3.8635,0.41759,-1.4264,0.31834,3.8193,1.0128,-1.8053,0.19791
3.9467,-0.83913,-1.3755,0.31088,5.5518,-0.77438,-0.78111,0.00778,6.1102,-1.3843,2.0497,0.00103,5.2034,-1.1965,0.49006,0.00803,7.8701,0.25448,2.7435,-0.00562,6.5107,0.0042695,2.9053,0.01604,3.9735,0.034598,-2.4804,0.02767,4.9108,-0.28258,-2.0392,-0.00125,8.08,-0.76405,1.6826,0.00317,6.0648,-0.69531,1.9857,0.01652,3.907,0.62291,-1.2346,0.37002,3.8821,1.2865,-1.2356,-0.12112
3.9792,-0.81466,-0.6264,0.15999,6.3787,-0.61108,-0.74725,0.01014,7.3659,-1.4226,1.7438,0.00202,5.3705,-1.2816,0.83081,0.01998,6.6211,0.17702,2.711,-0.01792,6.1902,-0.020215,3.0637,0.02791,3.8219,-0.31416,-2.242,-0.07777,5.0438,-0.27453,-1.7281,0.00267,7.6664,-0.7262,1.6088,0.0085,5.9202,-0.81165,1.9544,0.00655,3.4987,0.60292,-1.2586,1.1049,4.6884,1.175,-1.316,0.05074
5.1168,-1.0312,-0.95444,0.00241,6.7516,-0.73266,-0.79951,0.00065,4.9933,-0.24776,-0.43626,-0.00049,5.3753,0.22243,-0.30494,0.00256,7.8747,-1.3391,2.4803,0.00917,5.398,-1.3346,1.9964,0.06411,7.2672,0.22467,2.6168,0.00125,6.6642,0.048379,2.9178,-0.01578,4.4176,-0.50253,-2.4432,-0.0193,4.3274,-0.32514,-1.8583,0.02399,3.8647,0.46354,-1.3639,0.07307,4.6741,1.0292,-1.5109,0.04706
6.6153,0.62687,-2.3115,-0.00014,5.2576,0.89403,-2.7091,-0.00611,7.0916,-0.68399,3.0083,0.00279,6.3511,-0.35311,3.1178,0.04354,6.1962,-1.4905,-3.0872,0.00477,3.8982,-1.3776,2.1396,-0.18499,7.8423,0.32985,2.6094,0.0014,6.1659,0.22676,2.862,-0.0374,3.65,-0.12818,-2.3789,-0.18519,4.5466,-0.13183,-1.7971,-0.00181,3.679,0.685,-1.1365,1.3003,5.0055,1.1809,-1.0195,-0.00208
5.8932,0.47233,-1.9639,0.00052,4.4174,0.80437,-2.2932,0.02097,5.2026,-0.31921,-0.27791,0.05077,5.9283,0.099422,-0.18668,-0.00128,6.22,-1.3711,2.1872,0.24272,3.8833,-1.2491,1.5703,1.8768,7.8827,0.395,2.7559,0.00198,6.3836,0.24389,3.0235,-0.00991,3.4825,-0.34609,-2.1746,-0.08208,4.7819,-0.25362,-1.5802,0.0049,3.3389,0.53851,-1.0431,1.3134,5.0527,0.9824,-0.85815,-0.01412
5.7423,0.54955,-1.9344,0.00283,4.9839,0.80756,-2.4302,-0.01273,4.6231,-0.99006,-1.262,0.05771,7.1109,-0.94164,-1.0723,0.00596,5.5312,-0.63619,3.0151,0.0179,6.321,-0.227,3.1237,0.00138,6.98,-1.249,2.6124,0.00502,4.7036,-1.3734,1.7846,0.03241,3.3447,-0.068404,-2.1711,-0.17188,5.0501,-0.23116,-1.7512,-0.00737,3.2312,0.57088,-0.90054,2.4124,5.3808,0.90909,-0.7774,0.01941
5.8059,0.53826,-1.9334,-5e-05,4.5742,0.69871,-2.4489,0.02082,5.2408,-0.8105,-0.97985,0.00056,7.532,-0.74275,-0.88075,0.00095,6.0227,-0.8546,3.1076,0.00749,6.6295,-0.54814,-2.8593,0.00286,6.5155,-1.4176,2.8874,0.01621,4.2189,-1.4317,1.4721,0.04591,3.3734,-0.27912,-1.8895,0.08622,5.573,-0.33181,-1.6244,-0.00437,3.2952,0.63771,-0.84024,0.99685,4.7293,1.1309,-0.61482,-0.01679
5.2715,-0.82915,-1.1811,0.00225,7.2691,-0.6668,-0.91482,0.00059,6.5809,-0.77826,2.9021,0.00059,6.1242,-0.55787,-2.9461,0.00132,4.5307,-0.073971,-0.55712,-0.01506,5.3486,0.3461,-0.31294,-0.00323,5.4292,-1.5276,0.95268,0.01745,3.8808,-1.1304,1.5775,-0.04208,3.3655,-0.34032,-2.3455,-0.22795,5.1508,-0.17681,-1.8881,-0.00295,3.9502,0.91765,-1.4894,0.95051,5.0074,1.4389,-1.5894,-0.01711
5.4366,1.3021,-2.9941,0.02359,5.265,1.2671,1.3956,0.05276,5.3248,-0.70317,-0.58328,-0.00355,3.8074,-0.32673,-0.83798,0.11592,7.4835,-1.0487,1.4569,0.00527,5.7889,-0.7671,1.5407,0.08489,5.349,-1.1722,3.0764,-0.00506,4.8225,-0.85946,-2.4302,0.00313,5.6214,0.40241,-1.1845,0.0007,5.6094,0.8575,-1.3035,-0.0011,3.4674,-0.10141,-2.1095,-0.0492,3.3958,0.64214,-2.1867,1.1993
5.4422,0.73516,-0.22079,0.0093,7.0702,0.41873,-0.090531,0.00022,5.0573,1.2473,-2.7083,-0.00508,5.3935,1.3104,1.5391,0.02734,6.2474,-0.31607,2.2901,-0.06268,7.4411,-0.45483,2.6058,-0.00188,5.6291,-0.75051,-0.42769,-0.0109,3.4383,-0.61626,-0.78324,0.53808,5.8013,-0.91072,2.8611,-0.0024,4.8022,-1.1167,-2.6882,-0.00349,3.5558,-0.25146,-2.1063,-0.04782,3.6433,0.45041,-1.9231,0.4903
5.0286,0.65869,-0.229,0.06893,7.0863,0.615,0.053982,0.0028,6.707,-0.65663,2.2757,0.01532,8.2742,-0.58016,2.6188,0.00104,6.365,-0.7962,-0.37197,-0.00164,4.312,-0.57677,-0.63409,-0.02001,6.6515,-1.0557,3.135,-0.00037,4.7425,-1.3273,-2.8042,-0.00583,6.6633,0.11821,-1.2581,0.00124,4.6781,0.3947,-1.1623,-0.00279,3.3706,-0.55163,-2.0257,1.2921,3.3457,0.16984,-2.2661,-0.29151
8.1297,-0.90402,0.77018,0.00293,6.3829,-0.65209,0.64579,0.02503,5.2394,1.0263,-2.9612,0.18136,6.1605,1.3705,2.5685,0.00942,6.1915,-0.6256,2.4953,0.01513,8.1832,-0.56083,2.7619,0.00056,6.564,-1.0795,-2.8704,-0.00961,4.1436,-1.2646,-2.6955,-0.09282,6.4919,-0.033447,-1.1262,-0.00045,5.2504,0.20014,-0.79746,-0.0028,3.6122,-0.29851,-1.9825,0.30038,3.7339,0.40639,-1.9964,0.31508
7.2606,-1.003,0.49326,0.00404,6.0564,-0.66901,0.39673,0.01096,6.0296,-0.65495,2.4884,0.02718,7.343,-0.52412,2.836,0.00291,6.3663,-0.74211,-0.61733,-0.00134,4.2318,-0.52703,-0.6433,0.00127,5.9089,-0.97319,-2.3701,0.05846,3.7518,-1.2281,-2.4601,0.47567,6.1728,0.19693,-1.2215,0.00199,5.4882,0.36755,-0.80864,0.00268,3.686,0.23484,-2.3147,-0.0744,3.5301,0.82674,-1.8009,2.0082
4.911,1.1154,-2.9187,0.03854,5.5629,1.1735,2.1614,-0.00378,6.737,-0.68187,2.796,0.03376,7.5822,-0.39265,3.05,0.00493,7.2596,-0.90334,-0.50881,-0.00018,4.7672,-0.80072,-0.55164,-0.00672,5.8578,-0.91859,-2.3073,0.0371,3.9721,-1.204,-2.0953,0.31855,6.3392,0.094642,-0.97471,0.00107,5.4047,-0.013654,-0.58799,-0.002,3.598,0.40464,-2.103,0.18445,3.6292,0.52862,-1.3294,0.30778
7.6351,-1.1681,1.3519,0.00163,5.9776,-1.1039,0.65552,0.01567,7.5054,-0.9123,-0.79943,-0.00041,5.1089,-1.0471,-0.73835,-0.00089,6.4522,-0.48905,0.88938,-0.00571,6.5932,-0.39685,0.46671,0.00286,5.9919,-0.70108,-2.5781,0.00328,3.9042,-0.60391,-2.1765,0.3239,5.9035,-0.0015506,-0.90179,8e-05,5.7941,-0.26309,-0.5761,-0.00025,3.5228,0.41041,-2.1126,0.21075,3.8042,0.71099,-1.398,0.9495
5.4525,-0.10663,-0.089144,0.10246,6.5848,0.13627,0.20517,-0.00388,6.1166,1.4076,-1.7865,-0.01153,5.0276,1.3315,1.8681,0.08975,6.5433,-0.43797,0.94441,-0.01817,6.7901,-0.4607,0.51377,-0.01157,6.9935,-0.81091,-3.0911,0.00193,4.767,-0.82163,-2.8169,0.01011,4.8199,-0.47037,-1.0816,0.01218,6.0991,-0.55791,-0.61995,-0.00021,3.62,0.51017,-2.313,-0.0008,3.2268,0.32602,-1.48,0.13484
7.3991,-1.1131,1.3921,0.01015,5.9542,-0.9111,0.94156,0.00836,6.7391,0.1435,-2.7482,0.00048,5.7718,0.27688,-3.1167,-0.00729,5.6451,-1.0071,-0.90595,-0.02037,3.6288,-1.2652,-0.64675,0.66925,5.7202,-0.71996,3.0401,0.01617,4.5859,-0.74618,-2.6014,-0.01164,5.266,-0.30639,-1.0447,0.00248,6.1267,-0.34427,-0.59484,0.00107,4.5124,0.71848,-2.0512,-0.01694,3.1347,0.51298,-1.3769,1.3955
6.1399,0.10441,-0.09097,0.00588,6.7408,0.28623,0.22256,0.01231,6.7009,0.36344,-2.6437,-0.0001,5.61,0.26364,-3.0115,-0.00408,6.7597,1.4724,-0.094797,0.0123,5.77,1.2218,1.713,0.05907,5.9049,-0.80008,-0.93388,0.02204,3.6415,-1.0641,-1.1842,0.62272,5.8387,-0.64618,-2.9971,0.01935,4.3891,-0.52278,-2.5312,-0.00074,4.7264,0.79863,-2.2145,0.02048,3.4468,0.58545,-1.5796,1.0389
6.258,0.10611,-0.052198,-0.00316,6.0526,0.1618,0.36926,0.03002,7.1119,-1.2882,2.2472,0.00901,5.4577,-1.213,1.2515,0.02296,7.0905,0.34872,-2.5579,0.00233,5.3075,0.45007,-2.8483,0.01544,5.8372,-0.6526,-0.955,0.01683,3.4038,-0.85843,-0.84744,0.28892,6.2059,-0.49357,0.93278,0.02496,6.9995,-0.43922,0.51793,0.03607,4.2881,0.97533,-2.1542,-7e-05,3.4771,0.55019,-1.4419,0.97384
5.8296,0.29617,0.018352,-0.00751,7.3733,0.37372,0.34703,0.04359,6.1135,-1.4356,1.9936,-0.00885,4.2587,-1.2082,0.84106,-0.03814,5.8802,-0.36288,-0.87504,-0.00111,3.5313,-0.51154,-0.98384,-0.08375,6.267,-0.50556,0.75149,0.03431,7.6745,-0.39593,0.44128,0.00669,4.3778,-0.36377,-2.678,-0.00353,4.5361,0.10667,-2.3288,0.01952,4.7556,1.3535,-2.2488,-0.02518,3.8672,0.97961,-1.0675,0.13879
5.1543,0.20712,0.013027,-0.02207,7.3797,0.37335,0.15377,-0.0003,7.4985,-1.3023,1.3168,0.00248,5.5744,-1.094,0.91171,0.0146,8.5605,-0.12707,2.9572,-0.00047,6.4035,0.021065,2.983,-0.00561,6.4681,-0.59217,-0.77151,0.003,4.7762,-0.9151,-0.89091,0.06111,4.9744,-0.50248,-2.871,0.02304,4.6942,-0.22919,-2.3897,-0.00298,4.3941,1.124,-1.9843,-0.02277,3.3145,0.71606,-1.1618,1.1169
5.8271,0.097438,-0.31623,-0.00076,5.7106,0.27832,0.054765,-0.0021,6.7421,1.4861,-1.2637,-0.00097,5.8274,1.2654,1.5954,0.01402,6.0953,-0.80107,-0.97014,-0.00269,5.4836,-1.1852,-0.58009,-0.00212,5.99,-0.63394,-3.1255,0.02996,4.591,-0.52516,-2.6242,-0.02216,6.6308,0.11619,-1.3737,0.00277,5.6276,-0.041668,-1.0207,0.00026,4.4965,0.84966,-2.2107,-0.01458,3.1682,0.57841,-1.5149,0.251
4.9747,0.45667,-0.44159,0.00078,5.7379,0.48509,0.057479,0.05867,7.9591,-1.1019,1.131,0.0006,5.8914,-0.94308,0.86927,2e-05,7.3185,1.5302,-2.64,0.02212,5.5579,1.2849,2.4583,0.25256,4.5427,-0.52199,-1.2609,-0.00386,3.7624,-1.0851,-0.87878,0.22596,6.1143,-0.42507,0.28389,0.01634,8.1747,-0.24,0.15959,0.00052,5.1934,0.89172,-2.4054,0.00574,4.06,0.53515,-1.9542,0.23414
4.7419,0.42163,-0.47606,-0.00795,6.4764,0.49599,-0.070325,0.00695,7.4889,-1.0511,1.2664,0.01985,5.7171,-0.9088,0.86199,0.01395,7.378,1.4962,-1.5938,0.00312,5.6989,1.3365,2.3499,0.05748,3.5757,-0.47344,-1.4142,0.22885,3.8256,-1.1378,-1.3974,0.04918,5.9681,-0.55996,3.1019,0.07085,5.1296,-0.2519,-2.8134,0.04754,5.0371,0.79691,-2.3369,0.00309,3.7284,0.51336,-1.7939,0.47678
4.8484,-0.052882,-0.56304,-0.01796,5.8532,0.031489,-0.13363,0.00045,7.4808,0.40544,1.7092,-0.00061,6.7942,0.71584,1.8949,0.00579,7.0859,-1.023,1.6322,0.05389,5.9862,-0.93499,0.99733,-0.02039,6.2178,1.2207,-1.2934,0.00018,5.3465,1.5119,1.5823,-0.00154,3.4693,-0.78147,-1.6063,0.90593,4.9053,-1.2427,-2.1436,-0.01273,4.8869,0.75575,-2.1945,0.00078,3.5976,0.49287,-1.6391,0.3447
4.7843,0.073731,-0.41904,0.00842,5.8,0.075127,0.017356,-0.02704,8.369,0.36344,1.9071,-0.00133,6.4484,0.58931,1.8792,-0.0092,6.3415,-1.1454,1.8663,0.05074,5.9274,-0.96209,1.1103,-0.01955,3.4584,-0.79992,-1.5717,0.9537,4.7482,-1.28,-2.2381,-0.00909,6.1535,-0.76048,0.23229,0.00829,8.7153,-0.75529,0.12761,0.00063,5.4881,0.71373,-2.2474,0.01941,3.6984,0.51149,-1.7858,0.85302
4.9844,0.32069,-0.34813,-0.00704,5.8652,0.23163,0.10169,0.08596,6.2955,0.33537,-3.1345,0.04685,7.6074,0.60464,-2.9617,-0.00032,3.6131,-0.70904,-1.3037,0.55772,4.7999,-1.2646,-1.4942,-0.01352,6.0944,-0.59542,0.18455,0.15882,8.5287,-0.70505,0.12491,0.01157,6.7981,-0.64669,2.0036,0.00456,7.7826,-0.36226,2.1664,2e-05,4.5011,0.79293,-2.4118,0.02356,4.0744,0.25171,-2.1323,-0.02022
5.1279,0.42543,-0.15709,0.00923,6.7501,0.25264,0.15785,-0.00271,5.8795,-1.3776,1.0341,0.02258,5.0158,-0.97708,0.50161,0.01424,4.9526,-0.87388,3.0169,0.01933,6.5177,-1.0566,-2.7022,0.0016,3.743,-0.17714,-1.1682,-0.01705,3.2994,-0.77768,-1.5712,0.70766,7.711,0.6047,-1.433,0.00218,5.1409,0.62341,-1.3609,0.00884,4.8876,1.1337,-2.3047,0.00222,5.0546,0.60944,-2.3837,-0.00614
4.9023,0.45076,-0.31311,-0.02434,6.4912,0.61019,0.041319,0.04385,7.2984,-1.0286,0.97541,0.01202,6.1778,-0.7561,0.62908,0.02126,5.9043,1.3318,-2.7107,0.00132,5.373,1.2688,1.5505,0.01949,4.3156,-0.74377,-0.89107,0.05611,4.2134,-1.3563,-1.0227,-0.0051,5.7389,-0.64453,-2.4741,0.001,7.6515,-0.86328,-2.7092,0.00019,4.1322,0.5436,-2.4582,0.08991,3.9492,-0.06244,-2.2854,-0.03967
4.5189,0.54026,-0.43937,0.00303,5.9441,0.74507,-0.00020208,0.07462,5.3364,1.0515,-2.9359,0.16243,5.8301,1.3015,2.3321,0.01715,4.6946,-0.88733,-0.81837,0.00072,4.5106,-1.2956,0.15068,-0.02345,5.7853,-0.19131,-0.20309,0.00846,7.7491,-0.38111,-0.054652,-7e-05,6.1282,-0.92371,-2.8283,-0.00034,8.5458,-1.0006,-2.7357,-8e-05,4.1562,0.38583,-2.5839,0.1202,3.8314,-0.16124,-2.3014,-0.09522
4.3918,0.28117,-0.47845,-0.0008,6.0876,0.46412,-0.1302,0.01349,5.0336,-0.87533,-1.3561,-0.00122,4.6032,-1.3287,-2.1031,-0.00944,5.5959,-0.41885,-0.23949,0.09663,7.4448,-0.68336,-0.1947,-0.00035,6.7918,-0.29107,0.71559,-0.01622,8.5515,-0.18446,0.51656,-0.00485,4.4141,0.43333,-2.075,0.01441,3.4655,-0.1812,-2.1803,-0.03076,6.6616,0.37731,0.88268,-0.0169,8.6561,0.51742,1.056,0.00044
4.4505,0.31658,-0.57211,-0.01649,5.8323,0.39752,-0.14023,0.02307,7.8382,0.73238,1.4304,0.00632,5.6588,0.85316,1.2417,0.02074,4.6999,-0.52294,-1.4724,0.00872,3.6716,-0.96789,-1.9811,0.61524,5.6677,-0.49253,-0.27589,0.01995,6.7295,-0.80398,-0.55403,-0.00048,6.2671,-0.7728,1.8509,0.00634,7.4233,-0.46221,2.0157,-0.00099,3.2008,0.91833,-1.9124,2.3708,3.327,0.15745,-2.1241,-0.29095
4.7592,0.5569,-0.40875,-0.02062,5.7425,0.53317,0.12795,0.12773,5.3376,-1.5093,1.6582,0.09742,5.0905,-1.074,0.56346,-0.03503,4.262,-0.20834,-1.0723,-0.01987,3.4881,-0.77074,-1.4316,0.73294,5.377,-0.29478,-0.22427,0.0133,6.9481,-0.60182,-0.32572,-0.0008,5.7667,-0.43316,-2.853,0.02654,7.6478,-0.45895,-2.5675,0.00144,4.0945,1.093,-1.5402,0.41075,3.9243,0.51372,-1.987,0.07559
