Distance1,Beta1,Phi1,Fermi_contact1,Distance2,Beta2,Phi2,Fermi_contact2,Distance3,Beta3,Phi3,Fermi_contact3,Distance4,Beta4,Phi4,Fermi_contact4,Distance5,Beta5,Phi5,Fermi_contact5,Distance6,Beta6,Phi6,Fermi_contact6
5.2393,-0.551,-1.8156,-0.00058,6.1488,0.20782,-2.4315,0.00026,5.2972,1.0232,-0.65958,0.06122,5.3657,-0.38927,-0.75726,-0.00132,6.5863,-0.62697,-3.0179,-0.00096,5.0544,-1.2405,1.1018,-0.01467
6,-0.54446,-1.984,-0.0005,6.6097,-0.065783,-0.23888,-0.00142,5.1309,1.0032,-1.1872,0.00364,5.3536,-0.29434,-1.0037,-0.00166,6.7402,0.6871,-0.038063,0.02568,5.0769,-1.3178,1.1016,0.03911
6.7404,-0.68105,1.4039,0.00037,6.2082,-0.58339,2.3912,0.00281,5.2935,1.2813,-1.3109,-0.00768,4.4668,0.082265,-0.94827,-0.21155,7.1342,-0.73686,-2.9426,0.00052,4.2449,-1.3634,0.16299,0.01758
6.6311,-0.51457,-1.6422,0.00035,6.2053,-0.64801,2.3591,-0.00015,5.7976,0.0034781,-2.3893,0.00052,4.3869,1.2224,-1.2248,-0.13608,4.949,-0.023246,-0.74648,0.00821,4.9354,-1.2145,0.4926,-0.00829
6.3106,-0.68176,2.3836,-0.0004,5.4433,0.057762,-2.3525,0.00128,4.9329,1.3814,-0.99945,-0.0025,5.2325,0.21587,-0.75692,0.00184,6.7728,-0.86836,-2.4813,-0.00012,4.5183,-1.1632,0.52469,0.03224
6.9054,-0.70264,2.51,-0.00073,5.3455,0.098948,-2.4091,-0.0017,5.5351,1.2939,-1.4471,6e-05,4.2951,0.13781,-0.92519,-0.00445,7.1705,-0.76607,-2.5464,0.00153,4.8577,-1.4718,0.55712,-0.0829
5.9445,-0.76246,1.4082,0.00025,6.6326,-0.72261,2.5598,-0.00047,5.5867,0.19826,-2.3309,-0.00328,3.5287,0.21744,-0.95317,0.02863,6.8829,-0.66886,-2.5401,2e-05,4.7114,-1.3941,-0.76771,-0.09961
6.5243,1.0235,-2.6183,0.00043,6.0058,-0.70856,1.7385,-0.00235,6.7154,-0.41352,-0.11705,0.06051,5.1661,-0.015199,-2.1992,-0.03662,3.6114,-0.25078,-0.82674,-0.0116,4.9062,-1.5152,-0.24222,-0.02011
5.8673,0.88967,-2.129,0.014,6.9983,1.2172,2.1585,-0.00034,5.9548,-0.6472,1.6215,0.00047,4.481,-0.18544,-1.8269,0.12258,5.071,-0.1806,-0.63603,0.00066,5.2625,-1.2076,0.52244,-0.04498
4.9556,0.80044,-1.8009,0.1844,6.2942,1.3243,1.847,-0.00277,6.4838,-0.58213,1.6879,-0.00021,6.0876,-0.5823,2.8039,0.00114,4.6887,-0.24628,-1.7903,-0.00306,5.0818,-1.3442,1.1478,0.03485
4.895,1.107,-1.4543,0.21778,6.3535,1.1043,1.3236,0.00193,5.7698,-0.44665,3.1232,0.00649,4.4568,-0.014892,-1.5539,0.00408,6.3687,0.87097,2.7819,-0.00204,4.625,-1.5286,-0.66615,0.35596
4.9169,0.94627,-1.4324,0.42704,5.6228,-0.54402,3.0008,-0.00021,4.143,-0.19769,-1.5272,0.33594,5.466,-0.52225,-0.43149,-0.00121,5.5785,0.71872,3.0566,0.01661,5.5376,-1.3652,1.0551,0.00306
5.257,0.97573,-1.8214,0.15796,6.3025,0.25265,-2.6273,0.00014,6.1256,-0.5262,2.893,0.00375,4.4045,-0.067273,-1.7793,0.02168,4.8028,-0.60002,-0.80363,0.00188,5.6751,-1.4762,2.362,0.00034
5.0614,0.72041,-2.081,0.02138,5.0804,-0.22502,-2.147,-0.00189,5.2816,0.28019,-0.8228,0.00017,4.9676,-0.7901,-1.2954,-0.00408,5.8369,-0.03319,0.033263,0.01435,6.4409,-1.1213,2.1883,0.02305
4.5162,0.83338,-1.7723,0.5929,6.6014,-0.51716,2.6995,0.00271,5.8136,-0.27326,-2.0448,0.00567,5.0699,-0.80043,-1.1296,-0.00162,5.9346,-0.19707,0.0016186,0.00975,6.7765,-1.1169,2.0436,0.02988
4.0736,0.81287,-1.714,0.007,6.8548,-0.71832,2.7655,-0.0025,5.9213,-0.45112,-1.9925,0.00371,5.0943,-0.7965,-0.91564,0.00826,6.8537,1.002,0.42318,0.0165,6.1402,0.49445,2.8724,0.01902
4.9559,1.1183,-1.9866,-0.01337,6.651,-0.57049,1.5873,-0.00063,6.4446,-0.80741,3.111,-0.00215,5.26,-0.22836,-2.0797,2e-05,4.9074,-0.60139,-0.96074,-0.00275,6.4951,-1.0966,0.74483,0.00014
5.8937,-0.7003,1.5804,0.00575,6.6768,-0.85885,3.0727,0.00017,5.3544,-0.084393,-2.4131,-0.0001,4.9078,-0.40161,-1.2316,-0.00035,5.0949,0.66318,-0.11054,0.02054,5.1266,-1.1786,0.41935,-0.04737
6.0387,1.0325,-2.8246,0.03547,6.3665,-0.68018,1.5151,-0.00137,5.9052,-0.049385,-2.7858,-0.00295,4.7233,-0.3738,-1.7866,0.08206,4.3662,0.60899,-0.69215,-0.04033,4.8044,-1.4582,1.0104,0.02311
6.1465,-0.66173,1.6856,-0.00089,6.6977,-0.35655,-0.22058,-9e-05,5.5095,0.033456,-2.49,0.00015,4.7129,-0.23413,-1.6555,0.0366,4.9295,0.41298,-0.57768,-0.00564,4.6354,-1.4466,2.7712,-0.01199
5.7585,1.208,-1.8927,0.00123,6.1804,-0.62705,1.7692,-0.00172,5.2499,0.039512,-2.3796,0.00361,4.9369,-0.17889,-1.4237,0.01432,5.5908,0.38034,-0.40914,-8e-05,3.7876,-1.5168,2.6082,-0.01755
5.3066,1.3164,-1.5617,0.00417,7.6963,-0.11926,-3.0473,-0.00047,4.9017,0.11411,-2.5751,0.01103,5.0037,-0.20726,-1.4734,0.01727,5.9855,0.28022,-0.32254,-8e-05,3.9566,-1.4151,2.9662,-0.02549
5.3207,1.1743,-0.57706,-0.00759,6.704,-0.52433,2.0281,0.00218,4.9307,0.51502,-2.1907,0.02226,4.9133,0.052373,-1.3739,-0.01296,6.246,0.061764,-0.30197,-0.00238,4.1449,-1.1641,-2.5624,-0.02919
6.1077,0.79715,-2.7194,-0.00182,6.9958,-0.08739,-3.0953,1e-05,4.6712,0.061623,-2.2768,-0.0762,5.1692,-0.51668,-1.4187,-0.00086,5.6971,-0.21629,-0.35509,-0.00623,5.2097,-1.3099,2.7698,0.01095
6.3352,0.88463,-2.8706,0.00104,6.4785,-0.082707,3.117,-0.00091,4.9332,0.23259,-2.3473,0.02203,5.0562,-0.52939,-1.5649,-0.00692,5.7536,-0.047574,-0.48718,0.00813,4.0913,-1.3467,-3.1223,0.03298
6.1263,0.57883,-2.9985,0.00083,7.0864,-0.26414,2.9414,-0.00476,6.9517,0.97586,2.5197,-0.00486,5.1361,0.081917,-0.67809,0.02385,4.4708,-1.438,2.9709,0.05639,6.5967,0.2617,2.3699,0.00453
6.6441,-0.54977,1.663,-0.00244,5.7503,-0.38315,-0.21131,-0.00467,6.0682,0.64983,-3.0566,-0.00363,6.4519,-0.36043,3.1204,0.00032,5.1655,0.4454,-0.4705,-0.0007,3.9624,-1.1541,-1.7723,-0.05771
5.6282,0.87638,-1.1919,0.00051,5.7699,0.63063,-2.7127,0.00072,6.0392,-0.51542,-2.9968,0.00284,5.0031,-0.51891,-1.0027,-0.00493,5.3303,0.45644,0.051174,-0.01759,4.5863,-1.2916,-1.1398,-0.0199
4.3791,0.60205,-0.82637,-0.02381,5.185,0.76893,-2.3934,0.05671,5.7847,-0.41085,-2.9486,0.00322,4.3469,-0.28247,-1.7071,0.00224,5.6498,-0.69509,-0.60735,-0.00306,5.4971,-1.3465,0.31481,-0.0207
4.261,0.8195,-1.058,-0.0609,5.0754,0.73577,-2.482,-0.00329,6.0018,-0.30581,-2.9737,0.00264,4.8492,-0.3382,-1.8988,-0.0028,5.8196,-0.80011,-0.54869,-0.00025,5.495,-1.2457,0.55805,0.00343
4.5619,0.94647,-1.4549,-0.00614,5.1624,0.38009,-2.7334,-0.00953,6.5901,-0.56229,2.9639,-0.00048,5.3152,-0.58347,-2.0817,-0.00343,5.4894,-0.85142,-0.52887,-0.00105,6.0179,-1.0592,0.92059,-0.0015
4.7388,0.97018,-1.4356,0.58753,4.9087,0.20191,-2.6134,0.00165,6.4999,0.14302,-0.54403,4e-05,5.2957,-0.7237,-1.744,0.01341,5.9957,-0.64056,-0.31656,-0.00155,6.0857,-0.92111,0.91664,0.00396
5.5891,1.2045,-0.96954,0.0032,7.0273,-0.56566,1.7932,-0.00126,4.4144,0.46012,-2.5398,-0.01322,5.891,-0.71489,2.8523,0.00359,4.3038,-0.40434,-1.542,-0.07869,6.4808,-0.39173,-0.30596,-0.00124
4.9995,0.95898,-0.50443,-0.00476,4.7638,0.69335,-2.2622,0.06224,6.5751,-0.55884,3.1145,-0.00046,4.885,-0.45261,-1.4831,0.00021,6.7951,1.1207,2.9554,-0.00118,6.5465,0.30252,2.65,0.00981
4.6292,0.70309,-1.9445,-0.03078,6.5968,-0.39862,3.0684,0.00114,4.7277,-0.63308,-1.4315,0.17341,6.5869,1.3165,3.0261,-0.00273,5.3848,-1.0709,1.335,0.06158,6.4075,0.56873,2.8472,0.01191
4.3161,0.58474,-1.8792,-0.0281,6.6183,-0.33364,-0.24658,-0.00243,4.1916,-0.83269,-1.5838,-0.10494,5.5042,-1.0745,1.6523,-0.00092,6.4668,0.89062,1.839,0.00092,6.8596,0.57674,3.0151,-0.01009
7.427,-0.11963,2.1291,-0.00141,4.3431,0.4512,-1.8469,-0.01057,6.4876,-0.3191,-0.25793,-0.00046,4.4137,-0.99302,-1.8188,-0.0117,5.7222,-1.0722,1.9193,-0.03797,6.7572,0.62282,3.0689,0.00017
5,0.22481,-0.43485,-0.00373,4.2186,0.47832,-1.854,-0.03466,4.2016,-0.96175,-2.1403,-0.03568,5.2027,-0.9456,1.8044,0.01753,6.59,0.96327,1.7596,0.00528,6.4384,0.65201,3.087,0.01579
7.4827,-0.18813,0.92015,0.00069,4.5655,0.643,-1.5157,-0.01342,7.1782,-0.33171,-0.26543,8e-05,3.8663,-0.81147,-1.746,-0.01236,5.0673,-1.0578,1.5387,0.02821,5.2304,0.60403,3.0577,0.02693
5.9614,0.86982,-1.2464,-0.00022,7.423,-0.20369,-0.26581,0.00094,3.8947,-0.51426,-1.3137,0.0239,6.4422,-0.84019,2.6907,-0.00302,4.3643,-1.164,0.96598,0.21008,5.4919,0.75394,-2.9818,0.00539
5.0025,0.49639,-0.436,0.00679,7.2823,-0.2169,0.51695,-0.00062,5.3083,0.90662,-1.2189,-0.00464,4.087,-0.59833,-1.3044,0.03058,4.6145,-1.186,0.94543,0.002,5.4161,0.75656,-2.9137,0.01133
4.9986,0.13485,-0.61053,0.00047,4.2369,0.6299,-1.402,0.07612,4.2876,-1.0818,-1.3687,-0.06145,5.4446,-0.99062,1.3952,0.00532,5.3007,1.0872,1.1981,-0.00413,4.9739,0.58194,-2.8469,-0.00066
5.2616,0.22673,-0.52446,0.00044,4.7476,0.84415,-1.2215,-0.02009,6.9777,-0.40628,-0.35566,0.00427,3.572,-0.74842,-1.6941,0.1446,5.0663,-1.0914,1.2725,-0.00171,5.5389,0.80952,-3.1407,0.02013
4.7348,-0.024569,-0.47519,-0.00636,4.2635,0.74888,-1.0197,-0.07352,7.0987,-0.74417,-0.33137,0.00283,3.5977,-0.60758,-2.0573,0.12514,5.3869,-1.1619,1.3716,0.00258,5.7244,0.21438,-2.7856,0.00256
5.1191,-0.14791,-0.45389,-0.00069,4.4625,0.82104,-1.0502,-0.01341,6.6396,-0.827,-0.26195,0.00502,3.8789,-0.36814,-2.0344,0.00907,5.0246,-1.1682,1.8623,0.01295,6.112,0.83386,1.2738,-0.00033
5.356,-0.060631,-0.59653,0.00045,3.5019,0.92642,-1.2502,0.15857,6.2354,-0.77808,-0.14129,0.0019,4.5527,-0.65985,-1.9868,-0.00016,4.8552,-1.0767,1.6777,0.03489,6.2559,0.73223,1.4455,-0.0006
5.1745,-0.0066135,-0.50916,0.00022,6.1939,-0.78244,-2.8979,0.0049,3.4984,0.99706,-1.3829,0.21887,6.132,-0.6817,-0.062357,0.00519,4.4246,-0.77079,-1.7075,-0.01228,5.3857,-1.1176,1.2896,0.00335
5.5652,-0.098311,-0.60492,-6e-05,6.333,-0.65049,-2.7678,-0.00131,3.9699,0.84962,-0.90749,0.02121,6.3365,-0.82848,-0.19983,-0.00013,4.7857,-0.61272,-1.5391,0.01774,5.6828,-1.3025,1.3688,-0.02349
5.4098,0.3039,-0.93997,0.00476,6.8162,0.12458,0.14123,-0.00187,4.7239,1.3707,-1.5777,-0.01391,5.6025,-0.64773,-0.65495,0.00083,4.9057,-0.1343,-1.8488,-0.02489,4.8533,-1.5212,-2.9006,-0.25165
5.1017,0.33407,-1.1769,0.00264,6.8719,0.14045,0.086164,-0.00026,4.5151,1.3205,-1.5914,0.01578,5.778,-0.70138,-0.7094,-0.00061,5.0305,-0.25566,-1.9147,-0.0263,5.2602,-1.4708,-3.0561,-0.00568
6.0485,0.35125,-0.99482,-3e-05,4.4869,1.1577,-1.309,-0.0032,5.365,-0.55566,-0.71792,-0.00132,4.6919,-0.17855,-1.7633,-0.01724,7.2963,-0.68989,2.3929,0.00271,5.5058,-1.4972,-0.3313,0.03576
6.4729,-0.64535,0.59787,6e-05,4.5383,1.1063,-1.5629,0.02873,4.3736,-0.57833,-0.74169,0.0092,4.6347,-0.21707,-2.0145,-0.14649,7.0494,-0.59971,2.3339,0.00206,5.0585,-1.4624,0.029496,0.02726
7.1429,-0.41657,-0.02519,-0.00064,6.5778,0.155,0.42345,0.00014,4.5064,0.74743,-1.5484,0.02967,4.5267,-0.92989,-1.1279,-0.03478,5.193,-0.32127,-2.2957,0.00038,5.65,-1.2056,2.5113,0.02553
4.1987,0.24202,-1.6666,0.10579,5.0743,-1.3251,-1.7927,0.01238,6.0794,-0.63919,-2.3514,0.00024,6.7866,-0.89191,2.3527,0.00146,6.7717,0.82562,-2.7992,-0.00109,7.2044,1.3838,1.5561,0.00303
4.1825,-0.18368,-1.6278,0.00886,4.7887,-1.413,0.21953,0.05598,6.6485,0.64286,-0.38753,-0.00023,7.2736,-0.87087,2.0782,-5e-05,5.6347,0.63426,-2.5888,0.00576,6.9661,1.4506,2.7596,0.00018
8.3852,-0.74171,0.45056,6e-05,4.0813,-0.24703,-1.3182,0.06654,5.0048,-1.3376,0.25765,0.01329,6.4888,-0.42718,-2.4029,-0.00018,6.6171,-0.90353,2.1293,0.00856,4.6645,0.72279,-2.6684,0.01804
4.3851,-0.38048,-1.0279,0.0001,5.5316,-1.3667,-0.58074,-0.00014,6.3531,-0.45425,-2.2916,-0.00012,6.3091,-1.0303,2.348,-0.00121,4.4907,0.76733,-2.3578,-0.02231,6.1948,1.3356,1.1098,0.01681
4.5228,-0.12676,-0.70269,0.00023,5.453,-0.96564,-0.069215,-0.00563,5.6376,-0.70222,-1.9351,-0.00154,5.662,-1.3136,1.6325,-0.00562,4.1886,0.5556,-2.2339,0.00534,6.0638,1.2627,2.5211,0.00092
4.4764,0.38761,-0.89694,0.31128,5.7827,-0.58174,-0.4116,0.00017,7.1312,-0.70859,1.4967,-0.00098,4.4675,-0.27506,-1.8736,-0.00426,4.502,-1.5203,-1.022,0.03012,5.4021,0.67864,-2.3214,0.00192
6.9108,-0.534,0.59726,-0.00053,4.6626,0.51072,-0.94718,0.09334,6.0579,-0.66274,-0.70162,-0.00012,4.7708,-0.045276,-1.8622,0.00265,3.7692,-1.2607,-2.3107,0.23624,6.5667,0.85772,-2.5058,0.00446
6.8746,-0.58486,0.48994,-0.00046,7.2126,0.19558,0.052798,0.00362,4.6442,0.30805,-0.97066,0.09349,4.9275,-0.074817,-1.9516,-0.01508,4.3717,-1.3437,2.7332,0.2119,6.397,0.65929,-2.4655,0.00355
6.7557,-0.55093,0.53007,0.00029,5.3396,0.11995,-0.90051,0.01009,4.322,-0.068826,-1.7411,-0.00062,5.1307,-1.1684,2.0234,-0.02417,5.849,0.64334,-2.3324,0.01833,6.2612,1.2727,2.7546,0.00406
6.8912,-0.46111,0.47069,0.00144,5.6652,0.29234,-0.82402,0.00094,5.9017,-0.92861,-0.59202,-0.00012,4.2537,-0.014016,-1.5714,0.17187,5.8738,-1.2211,1.8979,0.00479,5.3544,0.64011,-2.3828,0.04945
5.8755,0.38384,-0.5881,-0.00303,5.2618,-0.83112,-0.29346,0.0019,4.9868,-0.029328,-1.2915,0.01798,5.9591,-1.1365,2.173,0.00971,5.3377,0.64136,-2.1493,0.00845,5.4987,1.0974,2.7939,0.00897
5.3652,0.10448,-0.48886,-0.01057,5.8784,-1.1704,-0.068373,-0.00011,6.0561,-0.43204,-2.1962,-0.00042,5.7251,-0.075533,-1.3859,0.00118,5.235,0.70894,-1.944,0.00571,4.8092,1.3695,2.9706,-0.02505
7.5918,-0.5151,0.3817,0.01217,5.7914,0.14431,-0.64043,-0.00039,6.2042,-1.2064,0.070623,0.00106,5.8527,-0.50288,-2.3422,0.00044,6.7995,-1.0694,2.0532,0.00966,4.5155,1.3472,-2.9774,-0.02869
5.9113,0.21238,-0.50961,-0.00477,5.4512,-0.53664,-2.1961,-0.00097,5.8779,-0.11124,-1.5324,-0.00222,6.834,-1.1387,1.597,0.01657,6.8471,0.14373,2.8589,0.02999,4.7649,1.3093,-2.3406,-0.0016
5.6748,0.3519,-0.34024,-0.01556,5.794,-1.0252,-0.0898,0.00015,5.1956,-0.49732,-2.1218,0.03787,5.3915,0.046538,-1.4699,-0.0083,5.6819,-1.158,1.5973,0.10998,4.5191,1.2427,-2.3129,0.0381
5.6404,0.31452,-0.55637,0.00206,5.6003,-1.2499,-0.13082,0.00332,5.4649,-0.57164,-2.4812,-0.00068,4.7436,-0.11507,-1.5959,0.03748,5.8978,-1.0509,1.768,0.12715,4.2575,1.0696,-2.1589,0.01119
6.1483,-0.46772,-0.041242,-0.00225,5.7553,0.2548,-0.658,0.00038,6.0836,-1.3075,-1.239,-0.00019,4.6034,-0.053457,-1.6913,0.04925,6.2647,-1.1612,2.0681,0.09123,4.5275,1.1319,-1.9113,-0.0029
6.044,0.24143,-0.59751,-0.0005,6.8106,-1.2625,-1.0132,-0.00064,6.2793,0.031792,3.1019,-0.00341,5.1308,-0.030202,-1.6188,0.02627,5.9749,-1.2188,2.0349,0.20578,4.6111,1.1051,-1.5819,-0.06967
5.8306,0.28081,-0.4223,-0.0043,6.231,-0.084066,-3.1218,-0.00151,5.1406,0.088287,-1.7658,-0.00495,6.426,-1.2168,1.8282,0.02809,6.615,0.98428,2.9755,-0.00294,4.9386,1.181,-1.3538,-4e-05
5.8431,-0.53412,-0.38442,0.00768,5.5785,0.28593,-0.61429,-0.00102,6.7628,-0.60307,-2.7669,-7e-05,4.9095,-0.19373,-2.1677,0.04009,7.0437,-1.0378,1.582,-0.00018,4.4345,1.0727,-1.7905,-0.05866
5.6023,-0.26341,-0.71493,-2e-05,5.2896,0.4905,-1.037,-0.00221,6.9666,-1.0246,-1.1091,0.00045,4.9897,-0.051715,-2.4878,0.01134,6.9581,-1.1903,1.5195,-0.00038,4.8028,1.0224,-2.6345,-0.02446
5.6874,-0.23424,-0.63084,-0.00032,5.8434,0.56695,-0.93264,-0.00038,6.7678,-0.87695,-1.1792,0.00224,4.9371,0.09589,-2.3522,0.01122,6.7175,-1.4063,2.4371,-1e-05,4.7498,1.364,3.0934,-0.01154
5.8944,-0.08595,-0.71412,-0.0018,6.5752,0.58355,-0.84558,0.00024,6.5776,-0.74841,-1.2886,0.00178,4.9839,0.022176,-2.2797,0.00055,6.7328,-1.4997,-2.9427,1e-05,5.1513,1.2754,-2.6637,-0.00944
6.149,-0.24884,-0.91381,-0.00023,6.9807,-0.71643,-1.5569,2e-05,6.8635,-0.89753,2.1347,0.02274,6.8365,-0.080459,3.0309,0.00219,4.3829,0.05637,-2.1701,0.0181,4.8526,1.1856,-2.1611,0.02528
6.0331,-0.42388,-0.95808,0.00549,6.1161,-0.12325,-0.21047,0.00198,7.0633,0.31565,-0.77772,-0.00011,6.7234,0.041631,3.0161,0.0006,4.6135,0.0043304,-2.1222,0.00548,4.7283,1.0831,-1.8157,0.58891
5.8777,-0.54061,-0.85663,0.00078,6.6516,0.27945,-0.6702,-7e-05,6.513,-0.91161,2.0337,0.00076,4.1004,-0.020542,-2.0983,0.0682,6.9147,0.74568,2.7245,-0.01558,4.6981,1.0177,-2.1949,0.36465
5.5846,-0.57055,-0.88061,-0.00367,6.3604,-0.15559,-0.037988,0.00162,5.969,0.33972,-0.65386,0.00039,7.2652,-0.48153,1.4967,-0.00093,4.2306,0.061801,-2.1899,0.02415,4.4383,1.0855,-2.2709,0.04843
5.2259,-0.36483,-1.1221,0.00117,5.8557,0.54614,-0.91486,0.00145,6.4361,-0.94151,2.0935,0.06849,4.2881,0.21424,-2.3438,0.01449,6.431,-1.1378,-2.6026,-0.00012,4.9407,1.2813,-2.3269,0.26229
5.2933,-0.079707,-1.1857,-0.00105,6.2937,0.71192,-0.95973,-6e-05,5.6097,-1.007,2.0509,0.00733,3.8328,0.38857,-2.1667,0.04109,5.7137,-1.1261,-2.2389,-0.00059,5.8597,1.3768,-2.7754,0.02441
6.0809,-0.094147,-0.96015,0.00016,6.1094,-1.0113,1.7267,0.02206,6.0671,0.2106,3.0779,0.00104,3.7917,0.083066,-1.9107,0.03079,5.3189,-1.333,-1.6181,0.00084,6.052,1.1568,-2.7511,0.00789
5.5493,-0.57634,-2.8198,-0.00234,5.656,-1.0767,1.8418,0.00834,5.5996,0.30575,3.1273,0.01151,4.3796,0.094374,-1.534,-0.06172,5.2126,-1.1747,-1.1066,-0.00183,6.4761,1.1813,-3.0158,-0.00262
6.3474,0.66923,-0.87642,-0.00097,5.7481,-1.0299,1.9677,0.02659,5.7096,0.32996,-3.1284,0.00511,4.4763,-0.10971,-1.4265,-0.02833,5.6345,-1.2591,-1.1206,0.00709,6.8099,1.2115,-2.7211,-0.00222
6.5339,0.64481,-0.83131,0.00046,5.1308,-1.1187,2.0297,-0.08336,6.0075,0.15487,-3.0042,-0.00153,4.5457,-0.0058364,-1.4367,-0.03092,6.0185,-0.9569,-1.2381,-6e-05,6.8189,1.1797,-2.7287,0.00029
5.3375,0.32363,-0.85363,-0.0033,5.9197,-0.1961,-2.8463,-0.00126,4.109,-0.48933,-1.4541,-0.00011,6.6124,0.84209,-0.071735,-0.00597,6.5612,1.0353,1.8809,-0.00123,5.3093,1.0413,-2.3405,-0.00713
7.3834,-0.57096,-0.76201,8e-05,4.7942,0.14349,-0.8518,-0.04685,4.8246,-1.277,1.824,0.01891,4.092,-0.74087,-1.4798,-0.02593,6.1906,1.0129,1.9737,0.00134,4.7677,0.82243,-2.422,-0.00297
5.2433,0.23805,-0.74159,0.01748,4.3453,-1.2074,1.8668,0.02829,6.9237,-0.44238,1.1016,0.00536,4.6494,-0.61268,-1.5166,-0.0141,6.3695,1.0192,1.9392,0.0048,4.5808,0.80456,-2.3923,0.16956
5.9055,0.27071,-0.36071,-9e-05,4.3234,-1.0579,1.7337,0.02522,5.3443,-0.29285,-2.4473,0.00065,3.9665,-0.6513,-1.0571,0.02009,6.3165,1.0739,2.0226,-0.00085,4.1554,0.86919,-1.8566,-0.05233
7.7771,-0.46111,0.47652,-0.00583,6.0677,0.091202,-0.38745,0.00117,5.4259,-1.0204,1.6681,0.00896,5.2405,-0.41421,-2.3748,0.00562,4.914,0.31559,-2.8795,-0.0006,4.0059,0.87451,-1.5947,0.00101
7.334,-0.63591,0.53808,0.0013,6.5511,-0.068414,-0.36222,-4e-05,5.6814,-1.0195,1.509,-0.03964,5.3006,-0.3515,-2.3087,0.00026,4.7191,0.40141,-2.7514,0.00766,4.4989,0.62016,-0.99961,0.01401
7.3724,-0.59302,0.50773,0.00049,5.5523,-0.96945,1.5756,-0.08209,5.1981,-0.24078,-2.5337,-0.00296,5.9561,-0.86943,-0.95627,-9e-05,4.9979,0.41593,-2.852,0.00829,4.2201,0.56584,-1.0345,0.02178
6.7464,-0.51071,0.49078,-0.00239,6.3366,-0.1327,-0.45026,0.00041,5.6129,-0.95237,1.5847,-0.026,5.7387,-0.32698,-2.5848,0.00188,5.4983,0.38543,-2.9678,0.01078,3.8546,0.56228,-1.3697,0.039
6.5213,-0.5189,0.37062,-0.00205,6.3271,0.015097,-0.46739,-0.00037,5.4546,-1.1178,1.3704,0.02175,5.0632,-0.3241,-2.566,0.00359,5.2374,0.32219,-2.8883,0.01329,3.9828,0.81421,-1.6228,-0.06549
6.2235,0.1558,-0.40371,6e-05,5.0154,-1.311,0.68707,0.00752,4.6666,-0.27617,-2.252,0.00443,7.1288,0.051979,0.62858,0.00449,5.8026,-0.30447,-1.0723,-0.00088,4.7222,0.91836,-1.4888,-0.01413
7.3223,-0.30035,0.21652,0.0032,6.376,0.30741,-0.1844,-2e-05,5.1687,-1.1101,0.96785,-0.03491,4.6681,-0.41985,-2.0521,-0.05979,6.2473,-0.18585,-0.83212,-4e-05,4.7155,0.95936,-1.3325,0.36172
7.0418,-0.64027,0.20335,-0.00146,5.5659,-1.0907,1.524,-0.00724,5.4998,-0.56946,-2.2954,-7e-05,7.6782,0.011824,0.64238,-0.00042,4.586,0.42203,-2.7312,0.0154,4.481,0.66,-1.2219,-0.01267
6.2582,1.3342,-1.1195,0.00809,7.816,-0.78275,0.42333,0.00998,7.4922,-0.48198,1.2794,0.00113,6.2487,-0.81365,-2.2163,0.00052,3.4726,0.10416,-2.3045,-0.0327,4.4242,0.22624,-0.83332,0.00847
6.7819,1.3308,-0.16558,-0.00244,7.6406,-0.69913,0.42721,0.00312,5.8872,-0.69196,-1.6452,-0.00031,6.9199,0.54745,2.3595,0.01599,6.7031,0.11311,2.9914,-0.00065,3.3129,0.40928,-1.6329,-0.15334
7.4154,-0.86797,0.1373,0.00317,5.1371,-1.4524,2.138,0.00133,6.4593,-0.7161,1.5076,-0.00542,5.3296,-0.16011,-1.7771,0.00022,6.5203,-0.8309,-1.1263,0,4.0974,1.0054,-1.6005,-0.11752
7.2666,-0.7526,-2.514,-1e-05,6.8047,-0.82033,0.14214,0.00735,5.477,-1.4012,1.861,0.00199,4.8135,-0.17631,-1.8314,-0.00214,5.9609,-0.77953,-1.2479,-0.00056,4.1801,1.1769,-1.7539,-0.13643
7.5879,-0.57875,2.2545,-0.00144,7.4157,-0.80075,0.23296,0.01203,6.1875,-0.40107,3.1065,-0.003,4.5745,-0.2318,-1.7971,-0.00186,6.0847,-0.85977,-1.1607,9e-05,4.2541,1.2697,-1.4402,-0.01751
7.5792,-0.65418,0.22852,0.001,6.602,-1.3252,1.1687,0.01667,4.5339,-0.3552,-1.7959,-0.01726,6.5992,-0.91435,-0.81505,0,5.7307,0.17689,-2.653,-0.00026,3.89,1.2107,-1.7997,-0.06207
7.9689,-0.62543,0.225,-3e-05,6.4243,-0.51508,2.9797,-0.00271,6.7764,-1.245,0.80422,0.01713,5.107,-0.51923,-1.6775,0.00733,5.627,0.013545,-2.538,-0.00325,3.8593,1.1075,-1.6692,0.07091
7.9037,-0.60916,0.36153,0.00017,6.3657,-1.152,1.1095,0.02538,5.2336,-0.89429,-1.7487,0.04181,6.6738,-1.022,-0.52742,0.00055,6.082,-0.1489,-2.6947,0.00015,3.9013,0.90639,-1.9042,0.0404
5.6083,-1.0186,1.1091,0.0616,4.8552,-0.99209,-2.0406,0.11,5.7824,-0.23973,-0.68597,0.00027,5.8161,-1.0137,-0.53001,-3e-05,6.5446,-0.1603,-3.0356,-0.00023,4.7843,0.72894,-2.5237,0.0025
